recipient address,amount wei
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,178259582176144299706380
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,175244662769607250417716
0x09ae86c36d6ef5108c6966d5fe255e4a7de57b25,150001257765500307438987
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,124136029533915606243017
0x59047700a48846437c5fd6dda228e05d096b5b5c,104379017187934657666942
0xd0bc439447f7fdbbde44c319c33ec93b8ee14988,101378991226337113395165
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,82023007870093585469633
0xa0037c030d0bb693d8934caeda1851cf216131f2,73467828376538727646011
0x25072d7a24dc21edd8403cf5011b8c0467442493,56934542964376888554312
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,55272649988714645871583
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,53305124665958380390909
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,48840365922701530411522
0x639aae6253480eed8d68813efb9e3825c1bf402c,47527636630440687156666
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,44801146373905913408427
0x869d4b5bd174ffe7c15775bb71e007c290c42761,43943362384356448582600
0x63cd7bff428713a9ea78751fbbf949d467833579,41531068740442813338356
0xe7645f8bbbce282483e58dd6a15aa0706018b643,34062956732026080472091
0xba30ef8af840e5f86aaee59280b1bc17717a54ef,28252457726290352000071
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,24527127099820831551782
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,24173511802095549034518
0x140703d517e5285a21e673b6dc57c2e0784768fd,22557989443439838781947
0xf20b4689724ca2ec068b771891af5636bd972925,21195673990512588334084
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,18660281056452394696214
0xc9bc2f988bc694c918f45a3043e1c87d67b79ad3,17669299911217744326439
0x21ff3c05de1c752c4ab87af330f409e691302edc,17222776600761651476507
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,17018269463341618810162
0x1347e2a53f74a8794833d31260f7742684ffb894,14738299032961124458165
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,14432659391476868881907
0xc9845e7334edaddb067b71e2169ab2443b27bf75,13509105115140984270054
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,13435223201991349983409
0x3c1c84132dfdef572e74672917700c065581871d,12724157159959903843413
0xe24b6732800967352725f98688d3fa7aaffa3c9e,12486195039729054506467
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,12295672769430323634139
0x004b67b93a4abfbf4219a80c12e8048e8940119e,11704154626149662289802
0xa7db569237278963bd4943f28691ab5d887686b6,11238863976015682830937
0x04ca5b4d18029de724c00adc8f7c320cce2f2407,10734077904753931995069
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,10640065748317411076508
0xb074efc82ddaaf4f7d347ee920dc8acd3fbbd924,10499483458765694131839
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,10061372093220990866394
0x81c4c93ceee4e9959ce71d6d906198b2bd7176fd,9028868909917710574707
0x45b834a360488b9a51e46f8d76e022a147b54460,8339236350580401581713
0x7d78cf703f0df1292b8c0fca0fc554906377425f,8294685850650412144703
0xc14556021bd7fc705c20157f5b46e540698a9b62,8098050294805520371360
0x04cd292e81375cb7c80ded796603f84c40a4111d,7842048544307746618434
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,7784623120145108869084
0x1defd980ea9fcadeed6a4664d1c392614f53966a,7699246659346365525952
0xea17eb024cc7166a52526456aef455bd80a1b5f7,7232902829184693878581
0x1788d36782acd0af00b78d47037c2e03a13cf252,7153926254594408981448
0xa3bdb0fd287bb109ff8d34c584ae00f1e53e467d,7132677829230024493991
0x623cf57e14b12a3fd45df829de46a23b5ce9e3dd,6959129868601690979554
0xabca8a8b5787860aa8f6c478747314bccb702e61,6917208753784060094991
0xf53fdeb6ac205f83e2527cb106daaf73856fe291,6311306075578459278289
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,5710472432980276453230
0xf5dcee91409cf103f84b209425aacfba335d6bf3,5670280742728105339812
0xea04812dd7467ed61fdf3180ce6271e8828e72de,5155891520846355242391
0xc43a5c7c55ff4ce40c54d8350803041e95084adb,4844913286541829906516
0xb4778d16e1f8159c033e5452c4ad9a2396746702,4762959258139010200773
0x078255d40df5b1834d1fbbf80c6549ce54d1e5c7,4761240975593198402601
0x28de514641034f2d900cf17c25cefbfec851559a,4445535396350137457824
0x883c5b2ad4351e9632dc8bb71eccb722388a8acb,3951011728226077979022
0xb82be9e3590c4d76edd29c0ad36f95fce2af9620,3792902481861824779384
0xa281c46bef794568c60494bc3c4e9f2d677381b3,3721079853476315080968
0x28a063f6b28ecd9668572146519b92348c58e2f8,3502851241492408293981
0xd507b55a3c55d704375a93c24b7092c13c061e04,3444429504931784735236
0x518dd771365a99d1a78f52857d3e12aca4c4654c,3363502886009846140257
0x013a22a4dcc363310307c9b43d002799ff8509d8,3355785769141942409873
0x99a144ddbc8a0e2938878c2655fc1ce9620639f7,3306642394803677634726
0x4388b708d8a8a2dd0fe5f5d4ffe0c80d603d2601,3163976911038110440795
0x172b8e8fa5a6729fdcd494e9d4d702f670321f91,2976218182568575787870
0x7fe5e77da72fa1fd2dbce564094162f4c4fc5b71,2809166457684923276054
0x13a44b92bbc4d7c4deb2f4279d3c9b97313f048c,2741552387293932288819
0x50ab8ea0a6f062b70bcd2619afc112168873544c,2717589240658083781269
0x6f0cfe7030b567868787d36bcbdc227348b24c3c,2701884147260715277899
0x648537ece8c8022208212a61dc41441bd0dea23f,2584094051247291357595
0x152c6f22dd470d904307bd3fed09d9f4f27c4a64,2566141966918758207264
0xa11e7ae3ffebfbae7fe2eea4d8c05d89ac7c6ea1,2541975734200349824499
0x7505f118dacfc0ecfa1f1398c244c67b58113510,2027349223987420731278
0x510218869100f87c6f039f3e35fec94ad35d7153,1894732429356293956826
0x6b711ee0b5e59777bbe00c0ec07e2455a8c3e39a,1807378354785393295890
0x77e45b1034b32f05f60f0df9d7182633f1f621ee,1778842374344630549985
0x5009b4aea75a2d8bed5dcc2d53700941a6e5209f,1723352385934669701480
0x62d02b1ecd2ae1315ae4f2959b39b71427aee101,1454141726486287610600
0xf53a28380519c51a06aee67dace98218150a29da,1438132243486642061586
0xc4e793690af58f54c467122f94c288bcfbe74ec1,1437848110762797389891
0x14aba78f570a023a5bbe4f827fdcc31632beeef4,1430886508686562914059
0x22be331720a051e0a02d0ce58c76db9e0820c7b6,1426900053326186218111
0x43404bf9fafbdd93eb548ca8e886d0e54d92cbbf,1370636440164478239212
0x68cec1489842ece5d253855d24dea65694249362,1343294132812062892701
0x1401826b9142cb1726380708eab3443378b78c78,1105019429342765185197
0x56fca41652f64cd204f07056f598cee79745abaf,1023661982836238846344
0x5a7d8f26281274d2f26a7e865679f31685659bae,967819656897852452355
0x76a74db6fc98ac7aebc96c2e97c19d74dc828637,960952186801930792961
0x403c82b10b6309601a38513b2430998fab87c1fe,954399689618128420591
0xf88ed04c5556853862b79f37bb3c062db8b5eba6,946614426171781921050
0xca977a85327dd36494d57ff11ca3be02af1142aa,945956388851168866704
0x5bbfdb11abe1109c5c239088e62388cfc305e522,918303829029774180954
0x5690fc225d43bb6322361827110e9efed1afdc07,896129279254735325493
0xa3779929f13d1e9177dcf9ce0b8a40df57022dc3,894171123699062081666
0xaa543db2074ddd6d5f9293185b519ff030e52d40,863004895597813450774
0xc8b90a411b1830e5246251633fd5399d7defb7f4,841680406036644850177
0x04127d0b7784ed0932fd7ebd7db5464be51a17f6,825320472760318677880
0xd814d1e28b449ec0964e2caab70c5f268c5052e8,810393567586407703850
0x4b5e1dcd48ef1d48b608aa0cc09f0bcb70caaab3,803910765858400857787
0x7fbebfa30eb4fb6959dfab220ca089fae244107f,780153598176909191254
0x0f87df732b0e850ee6a5b1d004be8cbc635598da,745656615949342137630
0x04c956c1f3229663ec09f7e06913550e03d83b5d,739726334367996382039
0x6a458d1ac0fcf70cb5ba83e78c34efa7565ba1b3,609508838402169502545
0x01db901a9f15b81fbf0650fa1c146f96b68282f2,586449757385116906094
0xb92b0092c51cd380fcc8806757897c31409e277c,573489457126831421634
0xbacef66a73a4a6859092af8afac46bd2b021c376,559845491470365697917
0x8f65d27c67f4aec557059d9a113ad95b7869bb59,466565899852596012418
0x1d59a0d0d1bc18e8738c7d5060888737dd002707,461682996576062426020
0x43df613c93b28d3c7946defa13002096756a9b47,453354392854390897152
0x43039ca8f2bf2030777c03e89eec5fcfa6a8d1e6,436771496032648277307
0xf0eeb5963d12232cf9d558a60fc8e135a3ac3dc4,430814926892812909889
0x838d720b4cc42dc7ebdee60ab8ecc04bbedbe459,381102014517261327840
0x61d1a2d3907debce56df8651faf710c3b5446898,367658982789769610744
0x1f1727f6e65450b00f06d70d3224677317fe1ac5,323186990889489521121
0xc36daf32a4a3fd82925222a6335878fe629065fd,306394168093218151820
0xce2141e5510b3712a8b781b757dbac05c5cf62ea,287769889071456463659
0xbe26671b6736494b0f4c63e610d132757f0ee0ac,276613366976960527578
