recipient address,amount wei
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,228416113470086946706948
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,177516097753722125695693
0x43039ca8f2bf2030777c03e89eec5fcfa6a8d1e6,177390957871214149205203
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,148030563871285696055102
0xa0037c030d0bb693d8934caeda1851cf216131f2,103487976110128857229104
0x29566e4affd4403b09f43b1b38348e52612bf867,97435601702170716930296
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,95910234681746028597660
0x04cd292e81375cb7c80ded796603f84c40a4111d,68357593733616266051606
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,54240799538038167392405
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,46104115644806427088984
0x639aae6253480eed8d68813efb9e3825c1bf402c,44864931171936058439672
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,43494639672075834114834
0x59047700a48846437c5fd6dda228e05d096b5b5c,41615257674759397824948
0x869d4b5bd174ffe7c15775bb71e007c290c42761,41481463599115126456646
0x140703d517e5285a21e673b6dc57c2e0784768fd,40587881090733882619384
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,39375468056561964477893
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,33574856949816522925086
0xca977a85327dd36494d57ff11ca3be02af1142aa,26355650009792554347653
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,25800795101006717202203
0xc9845e7334edaddb067b71e2169ab2443b27bf75,24306508052517142083264
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,22976561007074262230589
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,22123217388123409019945
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,21404029836226216714217
0x3c1c84132dfdef572e74672917700c065581871d,19962817174632222957826
0x1347e2a53f74a8794833d31260f7742684ffb894,18263562264087928781620
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,18008229207311069643650
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,17808393496027527802529
0xf5228b56c2c4159244b763c4199b57c285051aaa,17077649473053795471932
0x7d78cf703f0df1292b8c0fca0fc554906377425f,14924367432448551371323
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,14606763147501310670283
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,14006627599895131483289
0xd507b55a3c55d704375a93c24b7092c13c061e04,11596946943713033630614
0xbd437b04b98f307ecc3be776bcdd95ae27db61de,10385105572265277066729
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,10317101800554543167049
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,10043962866804739222174
0xc9bc2f988bc694c918f45a3043e1c87d67b79ad3,10023654134680201458975
0xb074efc82ddaaf4f7d347ee920dc8acd3fbbd924,9911256610152976808144
0x21ff3c05de1c752c4ab87af330f409e691302edc,9713591467807058506516
0x078175ec8ca82e772b2564775210f63af3432cb1,9678527277577916679102
0xeec21b8aebf9a7d3fc696895a3f88722db7b7fa1,9205944677022595169606
0xb82be9e3590c4d76edd29c0ad36f95fce2af9620,9152314573201947582152
0xdcd49739eff634dab9394d4d8f7bc7bd1b8bfaab,7504229751572766417099
0x3c4a95e52ecf28ac085eb5b59d4d691778afda7a,6462687425692037354807
