recipient address,amount wei
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,244120887663037152496939
0x59047700a48846437c5fd6dda228e05d096b5b5c,177943660647865399123274
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,154109255149931704328319
0xbab1059a5ddaee7f716051f81795b952cb86daac,52295114175695185270548
0xcde102caec8c2a8e91c84ec0f30c54cfaabb5e7c,50930042817963162305189
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,50310543519504127590800
0xb70fe3afc4d9c1e118db5ba8f341f6e51ab9f795,48118623804324334004669
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,45263615712789915232030
0x25072d7a24dc21edd8403cf5011b8c0467442493,43566606155770815194981
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,41835891302250524814734
0xba30ef8af840e5f86aaee59280b1bc17717a54ef,41304513755107925398222
0x869d4b5bd174ffe7c15775bb71e007c290c42761,40725236810088121358757
0x639aae6253480eed8d68813efb9e3825c1bf402c,39730413083431389577548
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,30774575033863226905004
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,28492543777909244268085
0x04cd292e81375cb7c80ded796603f84c40a4111d,28031645826766927520733
0x29566e4affd4403b09f43b1b38348e52612bf867,24472917751255459809137
0xe204483fad53dda74fcc76f8b8634816f79180ef,23738997707599917986104
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,22492129254745861411435
0x45b834a360488b9a51e46f8d76e022a147b54460,22491323063215111681175
0x09ae86c36d6ef5108c6966d5fe255e4a7de57b25,21319630320999628045124
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,21223415005202664344592
0x21ff3c05de1c752c4ab87af330f409e691302edc,19837375189935031502169
0x0f87df732b0e850ee6a5b1d004be8cbc635598da,19717085091117496355507
0xa0037c030d0bb693d8934caeda1851cf216131f2,19481521165024900718139
0x57a9e5312429884e5125059cdfacad9a891db0f8,18750469139661428641802
0x517864ca89a6de02502b45e70294dce2016a49e0,18499395403323614387066
0x623cf57e14b12a3fd45df829de46a23b5ce9e3dd,18412088676929849383623
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,17412575261331411171479
0x3d4a243407634b917166b44818fd5b95b4851c2d,17313668551388329885706
0xe5ede11105fdc631da8c2ad3bf9720e317d0983f,16914176216738303402670
0xa92c68a323a9e079530791656bd27169a9e2a6ba,16619066057101169732179
0x4ba924bd8d82e87e70e35dfbf77a0484f6fc86fa,16541729268355672593552
0xe7645f8bbbce282483e58dd6a15aa0706018b643,16440258445823866376352
0x140703d517e5285a21e673b6dc57c2e0784768fd,16248888127796364423801
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,15923039381069930616475
0xa607b4f45c57c3078ee313fc4ceed372f1e6cccd,15572964617969648383009
0xfeb86f7f2b60a00435a7d9419f2c440ab47512ee,15079151431266043293466
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,14402551274816341923006
0xe24b6732800967352725f98688d3fa7aaffa3c9e,14080700525621065834478
0x36ec6329994b2391f3de82199a1386f7147f4b94,13819998821142971618467
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,13441305134031341855769
0xabca8a8b5787860aa8f6c478747314bccb702e61,13197255720047987786917
0xc9845e7334edaddb067b71e2169ab2443b27bf75,11179982056192739918986
0x8f65d27c67f4aec557059d9a113ad95b7869bb59,10570369773217141086213
0x9f19fd85015a98c8ea491d2c713e322bb8e097a2,10534336348471742541038
0xc8f3dc95a6678d9db2e0a5b35ccbb51785e69753,10337189254346806638846
0x3c1c84132dfdef572e74672917700c065581871d,10186040731917427309182
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,9860856651911389926814
0x0c0577ab2b70cce459a1e8509e3d16986b8f6836,9707756620012852411717
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,8856773862201061319348
0x80ed9a16f42e38c6ebf43d19b1e2c3dfdb34788f,8449694390272541302462
0xef00c0312cf953d6b8978ede3df96de2f3d9496a,8270342353422530816089
0x1788d36782acd0af00b78d47037c2e03a13cf252,7666812137262336424617
0x1347e2a53f74a8794833d31260f7742684ffb894,7337786933745997866419
0x81c4c93ceee4e9959ce71d6d906198b2bd7176fd,7152867571272244199182
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,6662242579949457601850
0xa11e7ae3ffebfbae7fe2eea4d8c05d89ac7c6ea1,6289796564648761607353
0x603fe4b88d2bf59247fac064b44a79cfc7de14b1,6202599046335265391900
0xb4778d16e1f8159c033e5452c4ad9a2396746702,5915038907703569776861
0x44a72b9e0f74efdc57e95e4dc52715d9433bb056,5689387942065914016716
0xda614b9fc056430e890bdd6a4c0df9e2b351643b,5519350313014352653079
0xb5e44b60ae2b0a00e607dcfeadd356a3610be9c0,5462654770530362535892
0xf3d5f8b23d3361d08face1e9ed0d4a70ad654275,5329068240796172079425
0xc14556021bd7fc705c20157f5b46e540698a9b62,5298870897451187307214
0xea04812dd7467ed61fdf3180ce6271e8828e72de,4778307615994876939985
0x820e9b01dd1fa16e9cb79ae54c6a66da4abf9562,4764073911283717673004
0x94af5cc0498df9334109fd74a3e7fc96f0c82cef,4750518047716315730772
0x625da507435458d1a95fc719fe5553ccce9f1cfa,4631106184990015795191
0xf5dcee91409cf103f84b209425aacfba335d6bf3,4586169449147612395267
0xc43a5c7c55ff4ce40c54d8350803041e95084adb,4490103401577652434888
0x822c3175b8331a4c6130307677408bb2b7f12b6d,4480082546514057224420
0x078255d40df5b1834d1fbbf80c6549ce54d1e5c7,4412558705565873839190
0x0e9b063789909565ceda1fba162474405a151e66,4286773350921993754077
0x28de514641034f2d900cf17c25cefbfec851559a,4119973346155216359692
0xbc557a9b2b30502bb28d96af5f8fbf64d85bc22b,4102101470168535170875
0xae691ca8dda0e327349a95e994aa503fb0635d54,3905772769616563308563
0xc79d9ce6bf7e5f38115d52e93f856f8f67a76cb1,3891427720133506839628
0x5009b4aea75a2d8bed5dcc2d53700941a6e5209f,3751039672175963470414
0xcb43fb65b1700ba710d37e8a310299a962c6a0c8,3707444219696712442174
0x9376cd921c608adb895238a93580123c337bf1c2,3658231981084125525436
0x6d04683250c103f5960b5dd6972c5a8a974c430c,3632449121915872012389
0xea17eb024cc7166a52526456aef455bd80a1b5f7,3490051274485511668980
0xa281c46bef794568c60494bc3c4e9f2d677381b3,3448572207483577921559
0xcb9684474f109e177fb7d4c600d74a1eeb9c907c,3404103123347088970491
0x928797d6aab0e15371cddd3f5d15c1cf4da98f16,3403217782089499421050
0xbb55ab740cda50ee9caacddeae3a1ecc2c99d868,3255586853276855658741
0x648537ece8c8022208212a61dc41441bd0dea23f,3209090811677173040141
0x4388b708d8a8a2dd0fe5f5d4ffe0c80d603d2601,3136058226407807701658
0x99a144ddbc8a0e2938878c2655fc1ce9620639f7,3064485448264107041378
0x518dd771365a99d1a78f52857d3e12aca4c4654c,2975654005853659653373
0xac99c545a7922fa1978ba020cad7f73cad1ff8ed,2936777847120581830594
0x120cb9ad6678d098af3061d3609d4eb555fb2ce4,2931745266612907577019
0x5bbfdb11abe1109c5c239088e62388cfc305e522,2847001423064194695441
0x176701e4a2cc73198f1ed95656d2bf6a63394f4a,2818134083473789568235
0x5f339d24f72d02e3fc9020fa9f16695c554d6867,2764112279321248337655
0x31c351c33f8657986d7c45b384ea73b2151511f0,2740450364181144450911
0xb0b52df07cc0f2520f78a8f7130bb5b79f991111,2605617964951484688349
0x510218869100f87c6f039f3e35fec94ad35d7153,2604473742904336400183
0x7fe5e77da72fa1fd2dbce564094162f4c4fc5b71,2603441407772245527435
0x04c956c1f3229663ec09f7e06913550e03d83b5d,2578548210831350045589
0x264dea1edaef76e96d5691b49c6ba90b883d0ab7,2568067178491923341997
0xba69686c4a6864885b6accc36ad296540e5238f1,2567957375269184017637
0x13a44b92bbc4d7c4deb2f4279d3c9b97313f048c,2540778951397552205203
0xd507b55a3c55d704375a93c24b7092c13c061e04,2481078813785590411314
0x152c6f22dd470d904307bd3fed09d9f4f27c4a64,2378214447428708048267
0x41b0043f68dffb27000c46ec0ee0583967ad31f4,2306201610455822910534
0x61d1a2d3907debce56df8651faf710c3b5446898,2259938001410281438970
0xef108281ee13503cdc57d087e77a7331ed5e3974,2168717660933401768403
0xd5bda68bfb2211b093b43b0fe8524ebee597538f,2089668609142986602840
0x7505f118dacfc0ecfa1f1398c244c67b58113510,2061628641980046636598
0xca977a85327dd36494d57ff11ca3be02af1142aa,2001332354945127351379
0x43bcfdea39d63dd08e2948871c12bc4255ab62ee,1972796379867504200941
0xc0b98c8ce77855c8a68c44c6d3a9acd0134c1a4a,1919748381480639501598
