recipient address,amount wei
0x2b462b16cb267f7545eb45829a2ce1559e56bda4,301007629480403909180615
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,88084935307234976636192
0x869d4b5bd174ffe7c15775bb71e007c290c42761,77404995835791565816329
0x4ca48c1be7c32c13da09725a461afd726ce84ae2,50830219899966287665803
0xa0037c030d0bb693d8934caeda1851cf216131f2,35844557581988261252226
0x41c593efc397b77ff910cb4e1adf163bf42a5bf2,35640667205350859482941
0x575a590e56acd5644c486e0dfa3d99bbb31e8246,35182124980131504478571
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,27676053585288245817491
0x140703d517e5285a21e673b6dc57c2e0784768fd,27278760113407755887186
0x639aae6253480eed8d68813efb9e3825c1bf402c,25399927963472519507569
0x233c34f84ec49d414278b16635a3800c5274505c,24824914139269641676779
0x0eef77a74addeb2ed8ca0f35bdc27eacf5c35ea4,24667359135447561781004
0x7664432b0cc2630139b8598b2cb3a3cd34fdea92,19165913490051049116232
0x04cd292e81375cb7c80ded796603f84c40a4111d,19015841667590773018042
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,18742176298148998119430
0xb074efc82ddaaf4f7d347ee920dc8acd3fbbd924,18494544552490624599069
0xef53d5b8b8479ca82af3156cdc4d54085a4b43fb,15241781784795280873684
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,14805016909432905227616
0xd14c99b29e1931b44d4301df15ad17efff688c0e,9702611527298991104374
0x078255d40df5b1834d1fbbf80c6549ce54d1e5c7,8382539689711835780987
0xb2c41a8d0337e19d856973cfe71b7b6f81ca4303,8104682521255302230302
0xf5228b56c2c4159244b763c4199b57c285051aaa,7297472809580425683108
0xc43a5c7c55ff4ce40c54d8350803041e95084adb,6493181396502914959498
0x013a22a4dcc363310307c9b43d002799ff8509d8,5911122167080951288723
0x822c3175b8331a4c6130307677408bb2b7f12b6d,5857094743095799078326
0xa7db569237278963bd4943f28691ab5d887686b6,5032303182642394776854
0xb4778d16e1f8159c033e5452c4ad9a2396746702,4048062794755720880788
0x54ef479112cdb204ca7f333faa72e78645e5543e,3779942273105443183331
0x6e654785d5f4517ec49847ec03159e6d97304576,3548998695978238210806
0xab9e9e191bcad4ef94137102bef0a719d2fecc52,3398189783733552557799
0xa281c46bef794568c60494bc3c4e9f2d677381b3,3277288706809551372821
0xc380adc6dae4cf7af8d09f953e9f190dcef583aa,3232055299913873452569
0x172b8e8fa5a6729fdcd494e9d4d702f670321f91,3180042479425348337690
0x16d4f2a4261d9f877fd6fdfbb226994c1c811337,3176062188450306396189
0x97d745f411e88cc6224dd991bb344c3d6d8b4ed6,3048378536853523603414
0x3fee441b642f782aaaad78064be04f42e924c17b,2913317595456999450384
0x99a144ddbc8a0e2938878c2655fc1ce9620639f7,2912278748284260590926
0xfaa9312c80b762985a2270b8c98cbcc1e70ba86d,2598856355589517876227
0x5006ffaec38fbfa960eb82ff4ba4a95f98fba6aa,2552491319125012013351
0x56fca41652f64cd204f07056f598cee79745abaf,2458129769297615946923
0x68cec1489842ece5d253855d24dea65694249362,2366174801261369747396
0xf9bd4b6fede9efe4f129a1285edf17b691a2aa3a,2283554012893508477101
0x683200fb57409b116e98d27aab7cb876703a88d4,2226074580913630673887
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,2215701910007414800877
0x492cf24a0162bcd72265d4b7542836a5593d62ac,2081627604005854064472
0x03b3de2b874ec661d2f9a76296b69e1fc52f0d28,2027813981470782030157
0x40b4efdc2a243837c2d740f0894835f63349cfb9,1986574964084347319015
0x7d78cf703f0df1292b8c0fca0fc554906377425f,1851824183475133172212
0x89c1862f99ab53dcef340ea9784e523fa6d2355d,1812737790939183315499
0x76a74db6fc98ac7aebc96c2e97c19d74dc828637,1692690226278131563502
0xd814d1e28b449ec0964e2caab70c5f268c5052e8,1427485456750325990195
0x20604aca7be7767c0af0f693bbfef69ec3fec3af,1273394054003874661621
0xf53a28380519c51a06aee67dace98218150a29da,1266614731762422171215
0x14aba78f570a023a5bbe4f827fdcc31632beeef4,1260233152820854450349
0x3c1c84132dfdef572e74672917700c065581871d,1216873874938073445706
0x43404bf9fafbdd93eb548ca8e886d0e54d92cbbf,1207168752988783883861
0x64243639fdddcde1bce555618a4528b8ea3505c1,1166969309516999594425
0x1c14e47baae4cbc7c2d5a2b05a76281d82805436,1059343543039568294838
0x44a72b9e0f74efdc57e95e4dc52715d9433bb056,1012494920126393908018
0xdc46c13325cd8edf0230d068896486f007bf4ef1,953132033579640722159
0x6a458d1ac0fcf70cb5ba83e78c34efa7565ba1b3,786802701034987536533
0xae6f7991c034e417fb86b782f90ae9e94ecd6528,570702004284889333615
0x4b5e1dcd48ef1d48b608aa0cc09f0bcb70caaab3,530762919884308864494
0x648537ece8c8022208212a61dc41441bd0dea23f,529146394384401336912
0x335e1cd1b9278c74f2a250f2d80e4e89a225b75e,515202171814137143057
0xcdd6cffad8bb07303f426902de00f3ee597c5732,381011142900448488663
0xf9d0403789254af862ebc0703693e1f11647a963,315801232969559570516
0xf72d9af3155da29e316cd7223a68b9fc33323218,292455364666404222814
0x9ebd9702db7cfcce7599f5c8ad7182d2025822fb,263471448138884065829
0xdd7be4b917fd84b3db41c912deff8444234d6fc1,250983013341784761702
0xc3d8ad173ae5bb4d02ac0385fe8c6261c35572e7,229999925838027481399
0x37375c5b004f56615cbb410ae0bc770b73795499,229119197372887360952
0x4987f8529c988223ef269779997bc65c7bcc2c7b,199575054035748368037
0x04ca6bab20008dd5f071f6ee88939c414529ed1d,197614893931408416229
0x5d23da297a2bda0f00550091623690558b38c7b2,192315605763069215435
0xac99c545a7922fa1978ba020cad7f73cad1ff8ed,185826494003849886981
0xc5e0b91b673621ac17503b79ea89fc02af74ad78,183448202127716388795
0x0e50cd8804228bfad09debc0c2bad35f4527b019,143579462862873138959
0x67873974337d602bba1be025e9ef089d9b47c17b,141421307559940509976
0xc50c1884f170ead5e54cab45458784cf8abb01f5,135129349034060887670
0xaafff3e2b6d975f74e3140a11650e1ff2e22aae1,131870099070783800451
0x7fcebd30aedb2a6cda68df4205bb45339c21a00d,120983479153471110327
0xb83175a6cfdb247352b54a4b1b8c70444d6ebca8,120516562755226359350
0x2b800c24f371766132d571c03a1aa528c6c50d62,111071334780213304737
0x28de514641034f2d900cf17c25cefbfec851559a,94751117089212770026
0xa5848899443980b8f6eab07b4cb79d2106fd69d3,92581145239923862943
0x64b53691a7a26744e4fc05120ed6dbdb02ca335a,66992116140713746311
0x47457ac886fdcd20d0efb1f90fca931465850c48,66958192548229847008
0x24a80550a3d9d63a2c41585c08f122994584b66f,50143587732060954720
0xc0d477556c25c9d67e1f57245c7453da776b51cf,47229222474287044736
0xb63909bb7b7d691a6302a7aac6da9a1f2fd36efd,42848138411070723698
0x7506b5c4287c77de5ea1d00b60dd866b635dd1b0,40601758860210012127
0x7e7cd0bea9e8f73209d28b2cb7a9388f7a29bd76,39330789625249243979
0xce2141e5510b3712a8b781b757dbac05c5cf62ea,24866484570893447995
0x813aef302ebad333eddef619c6f8ed7fef51ba7c,19294415021733113161
0x429f0180679d93b3596e13c6c8e799a3137041a7,18258729457190730382
0x8e3e59d0146a07d79604694c51b14ea4159d162c,10697166905486904544
0x649f8b6d6838d52a5dddc6c11a235d0ba26e6ab9,9121737883319897490
0xc4a405e0d1ff7ac8d7ab802f1f8f29bb62fdd1e9,8671812813339022537
0x52132d0c320624bc73eb77f1696756d352726634,4379979996987198877
0x0fe7f18771b58137247b347569dcdbe07f2201f6,1632786697626173697
0xb92b0092c51cd380fcc8806757897c31409e277c,841700599590041090
0x7ced404a21d9199cb9a8beb52365d777a96fe556,410697453046708855
0x72f1c8601c30c6f42ca8b0e85d1b2f87626a0deb,332568600849064029
0x7ddda2969d0e6b1c0344e160f5c2d091ed86fdca,204417110061875640
0xb78053673c45e29fbac3028a8fc440179739448a,35659937098995370
0x6dd8ae87f18b11f6bcacbfba0f12a1329b05ac2f,13164741669200
0x375bff222467d43aa89daf37020ed715ef309cc1,891404040207
0x0000000000003884aa82e3af33fae4617889b361,159169
0x97e21a7f3b82daf63fe991c98698285c181bbd8f,10
0x19d3e22ab96330608864ead791a0bc9acea12cd0,10
0xa3728d04e228f22b322e4195a9961290e94846ca,5
0x29566e4affd4403b09f43b1b38348e52612bf867,5
0x278f11eeee212a796c750f03382ddb0970f7a631,5
0xed4b0a284979cfa956e1b350d0c4a04b3a83e477,5
0xe1676a312d03656bef5bed10e22392c84194c416,5
0x0f2163815f0701a361df5e97ddbcf48f744e17da,0
0xc4e793690af58f54c467122f94c288bcfbe74ec1,0
0xff9090c6ace56a860fe6d0e35435a3cfcf30b330,0
