recipient address,amount wei
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,190250506072087288026633
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,178361409443815422381867
0x09ae86c36d6ef5108c6966d5fe255e4a7de57b25,159806129134510832763125
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,132484892333539555008533
0x59047700a48846437c5fd6dda228e05d096b5b5c,107190528622993960274251
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,83481796588376887718330
0xa0037c030d0bb693d8934caeda1851cf216131f2,76072419392061223835834
0x25072d7a24dc21edd8403cf5011b8c0467442493,60764338610714390364696
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,58915306170097544232838
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,56890781522831675036204
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,49708997501266730703347
0x639aae6253480eed8d68813efb9e3825c1bf402c,48372921166128075985591
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,47707244681993083756936
0x869d4b5bd174ffe7c15775bb71e007c290c42761,44724900186423653847105
0x63cd7bff428713a9ea78751fbbf949d467833579,44324724366156891823503
0xe7645f8bbbce282483e58dd6a15aa0706018b643,36354257524153619719892
0xba30ef8af840e5f86aaee59280b1bc17717a54ef,30152905748964056031744
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,26176984632581451701414
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,25799582820427591507742
0x140703d517e5285a21e673b6dc57c2e0784768fd,24075389694016500797831
0xf20b4689724ca2ec068b771891af5636bd972925,21572641513365945337172
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,19915495543624974365773
0x04cd292e81375cb7c80ded796603f84c40a4111d,19054183317274251468921
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,18111562949760978763894
0xc9bc2f988bc694c918f45a3043e1c87d67b79ad3,17983550461639788854873
0x21ff3c05de1c752c4ab87af330f409e691302edc,17635982911561968795636
0x1347e2a53f74a8794833d31260f7742684ffb894,15729694950658599167073
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,15347538241794074642685
0xc9845e7334edaddb067b71e2169ab2443b27bf75,14417817282871105024509
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,13674170206540656368978
0x3c1c84132dfdef572e74672917700c065581871d,13578441211214849334081
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,13122761415256782593855
0xe24b6732800967352725f98688d3fa7aaffa3c9e,13080905380541599713497
0x004b67b93a4abfbf4219a80c12e8048e8940119e,12491453831472781421355
0xa7db569237278963bd4943f28691ab5d887686b6,11994864640709792053937
0x04ca5b4d18029de724c00adc8f7c320cce2f2407,11456123304377069146119
0x55f6c45ba5c2e4c4cf5d764be8cc699c8d2767fc,10829300553020267576205
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,10738166830344092435484
0xb074efc82ddaaf4f7d347ee920dc8acd3fbbd924,10686217991126511155850
0x81c4c93ceee4e9959ce71d6d906198b2bd7176fd,9480605589520867239470
0x45b834a360488b9a51e46f8d76e022a147b54460,8900188795376790487001
0x7d78cf703f0df1292b8c0fca0fc554906377425f,8852641532817463940282
0xc14556021bd7fc705c20157f5b46e540698a9b62,8584466496097717247586
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,8308268594081096698252
0x1defd980ea9fcadeed6a4664d1c392614f53966a,8151192104455027317886
0xa3bdb0fd287bb109ff8d34c584ae00f1e53e467d,7612469131220537178729
0x1788d36782acd0af00b78d47037c2e03a13cf252,7568148317546596576516
0x623cf57e14b12a3fd45df829de46a23b5ce9e3dd,7427247181666693053322
0xabca8a8b5787860aa8f6c478747314bccb702e61,7382506174132638140374
0xea17eb024cc7166a52526456aef455bd80a1b5f7,7361540845780780109810
0xf53fdeb6ac205f83e2527cb106daaf73856fe291,6735846456030397863057
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,6094596750550400581960
0xf5dcee91409cf103f84b209425aacfba335d6bf3,5968358301780236435053
0xea04812dd7467ed61fdf3180ce6271e8828e72de,5247589650171426760137
0xc43a5c7c55ff4ce40c54d8350803041e95084adb,4931080631863544862543
0xb4778d16e1f8159c033e5452c4ad9a2396746702,4847669041550276208763
0x078255d40df5b1834d1fbbf80c6549ce54d1e5c7,4845920199149885274895
0x28de514641034f2d900cf17c25cefbfec851559a,4524599759524865663510
0x883c5b2ad4351e9632dc8bb71eccb722388a8acb,4021280930546354203734
0xb82be9e3590c4d76edd29c0ad36f95fce2af9620,3860359692878176335799
0xa281c46bef794568c60494bc3c4e9f2d677381b3,3787259690707835743797
0xd507b55a3c55d704375a93c24b7092c13c061e04,3676124719036829722304
0x28a063f6b28ecd9668572146519b92348c58e2f8,3565149857522276086371
0x518dd771365a99d1a78f52857d3e12aca4c4654c,3457244258171410249134
0x013a22a4dcc363310307c9b43d002799ff8509d8,3415468808670962480146
0x99a144ddbc8a0e2938878c2655fc1ce9620639f7,3365451413714280800770
0x4388b708d8a8a2dd0fe5f5d4ffe0c80d603d2601,3347178465589481366077
0x172b8e8fa5a6729fdcd494e9d4d702f670321f91,3082327832261347613364
0x7fe5e77da72fa1fd2dbce564094162f4c4fc5b71,2859127809294229456350
0x13a44b92bbc4d7c4deb2f4279d3c9b97313f048c,2790311214810976377089
0x50ab8ea0a6f062b70bcd2619afc112168873544c,2765921880829958709924
0x6f0cfe7030b567868787d36bcbdc227348b24c3c,2749937470523071942969
0x648537ece8c8022208212a61dc41441bd0dea23f,2739521204585502296382
0xa11e7ae3ffebfbae7fe2eea4d8c05d89ac7c6ea1,2651372600586228328808
0x152c6f22dd470d904307bd3fed09d9f4f27c4a64,2611781099743333765289
0x7505f118dacfc0ecfa1f1398c244c67b58113510,2149096723571118446463
0x510218869100f87c6f039f3e35fec94ad35d7153,2022184721604665213875
0x77e45b1034b32f05f60f0df9d7182633f1f621ee,1860790117412786871925
0x6b711ee0b5e59777bbe00c0ec07e2455a8c3e39a,1839522788671628430752
0x5009b4aea75a2d8bed5dcc2d53700941a6e5209f,1772074962527133677113
0xc4e793690af58f54c467122f94c288bcfbe74ec1,1507632566378854826565
0x62d02b1ecd2ae1315ae4f2959b39b71427aee101,1493186030860236469613
0xf53a28380519c51a06aee67dace98218150a29da,1463709592411963481324
0x14aba78f570a023a5bbe4f827fdcc31632beeef4,1456334991377196028665
0x22be331720a051e0a02d0ce58c76db9e0820c7b6,1452277636445386060857
0x43404bf9fafbdd93eb548ca8e886d0e54d92cbbf,1395013368391088102734
0x68cec1489842ece5d253855d24dea65694249362,1367184774927820667261
0x1401826b9142cb1726380708eab3443378b78c78,1160165349837007637094
0x56fca41652f64cd204f07056f598cee79745abaf,1041867930053659718527
0x5a7d8f26281274d2f26a7e865679f31685659bae,1014468848436961773702
0xca977a85327dd36494d57ff11ca3be02af1142aa,1009587700723016099688
0x76a74db6fc98ac7aebc96c2e97c19d74dc828637,978042833015935888074
0x403c82b10b6309601a38513b2430998fab87c1fe,971373798908939319946
0xf88ed04c5556853862b79f37bb3c062db8b5eba6,963450073648288464091
0x5690fc225d43bb6322361827110e9efed1afdc07,956408888672039262976
0xa3779929f13d1e9177dcf9ce0b8a40df57022dc3,954319014563243335692
0x5bbfdb11abe1109c5c239088e62388cfc305e522,934635969249097066290
0x04127d0b7784ed0932fd7ebd7db5464be51a17f6,879680210233418408871
0xaa543db2074ddd6d5f9293185b519ff030e52d40,878353537865544432305
0x4b5e1dcd48ef1d48b608aa0cc09f0bcb70caaab3,857987145343078890410
0xc8b90a411b1830e5246251633fd5399d7defb7f4,856649789781642174876
0x7fbebfa30eb4fb6959dfab220ca089fae244107f,832631912715095691802
0xd814d1e28b449ec0964e2caab70c5f268c5052e8,824806511276996839599
0x04c956c1f3229663ec09f7e06913550e03d83b5d,782487468353045362751
0x0f87df732b0e850ee6a5b1d004be8cbc635598da,758918205438756752947
0x6a458d1ac0fcf70cb5ba83e78c34efa7565ba1b3,628406367917304134459
0xbacef66a73a4a6859092af8afac46bd2b021c376,597504418972364154744
0x01db901a9f15b81fbf0650fa1c146f96b68282f2,596879834410191653028
0xb92b0092c51cd380fcc8806757897c31409e277c,583689033707051786743
0x8f65d27c67f4aec557059d9a113ad95b7869bb59,474863828552292300805
0x1d59a0d0d1bc18e8738c7d5060888737dd002707,469894082274054153287
0x43039ca8f2bf2030777c03e89eec5fcfa6a8d1e6,466151648868805516256
0x43df613c93b28d3c7946defa13002096756a9b47,461417353368196875437
0xf0eeb5963d12232cf9d558a60fc8e135a3ac3dc4,438477020387538636108
0x838d720b4cc42dc7ebdee60ab8ecc04bbedbe459,399448203775021731731
0x61d1a2d3907debce56df8651faf710c3b5446898,374197840485876906016
0x1f1727f6e65450b00f06d70d3224677317fe1ac5,344926695227432845618
0xc36daf32a4a3fd82925222a6335878fe629065fd,327004275594402516167
0xce2141e5510b3712a8b781b757dbac05c5cf62ea,302985307683215160527
0xbe26671b6736494b0f4c63e610d132757f0ee0ac,281532967824949870758
0x7ebfa3dbda499d2e4766a2aac720539b43ec3c83,271408088306835407114
0x1e6487baa3ca8cad228902647ff186f0d3e47439,260864980397299745849
0xf009af0a5fe6d7825b7a4969d6e77ff7773210ed,254865302882651249083
0x737395ffd16152c9adf4ba9cbee335a35b589720,246941673513627966499
0x37375c5b004f56615cbb410ae0bc770b73795499,235174681822260288932
0xd60e6c82af520b9e016facf3a1bd39ca5ce85d4c,221244636867477092454
0xf902a1c5815b57e7888dc93842dbff8f3d5523f6,220206718876089553643
0x9de6b1e6971b4a4720a8a1030468508e29fc2878,218751089703602580204
0x22a317f4bc8d478947aa0240bab3ab9b4189a5ab,202238882358820773712
0x7f8c55fb1767bcbba59fff00bd3d5cc759110f49,180407402274035381275
0xedb1db65ea1e0c094ce833bacf4b72fe38d85f5c,164894123346159540929
0xb5b5ac6f6064f0de452149e9c7bac376bf71f734,162935304681193361483
0x2262f080f655d2a09508c3804211801069688353,151476938646441812702
0xf2ecebe8f4cb2624ed986074caf9484dc507c88f,145250209110969321069
0xad9c9d40e6623ba38890af0a1826f2f0ef60b3f9,144257418100324715571
0x3812b489d3991bb9503b080ce7e546c6d51ab059,143896762597469696285
0xf3e791d7d4d55d0b44b9a60aac7b590b3749117a,139421877158917002508
0x183b8fb86cec31a3298c09300ffc64278eae9bf2,138217322330044910189
0x7e7cd0bea9e8f73209d28b2cb7a9388f7a29bd76,136769558390054160177
0x11ebee2bf244325b5559f0f583722d35659ddce8,134972643939347681647
0xc3d8ad173ae5bb4d02ac0385fe8c6261c35572e7,132894829525126178284
0xb4b15741a2152d1c8135bd947996b613a8cb584b,132412622649545014307
0x719ec2ef45a985d469f6ef453a690aba59dccfa4,122077962884424995864
0x4987f8529c988223ef269779997bc65c7bcc2c7b,115315223198056688932
0x3a66319137fc04de9a62d6f14152957d3867bd74,107140193211784742101
0xdda6ec4ae14d598e7baa1dcae49aedcd8aa66954,106411736854088579858
0x51bae6ab25689754048762a78d239ea09d504fd4,101855998743221098149
0x3f590ff6f4fd1f68bf0f3b132d807ae5503e5044,101416416439045618248
0x7a24dfaeff9f6615f1526e951a4ecdcfb9c14f15,101281872901238905687
0xd6e402fdb1841d81cdbf66919e8a7b3309e16099,80536946712400822009
0x6ea2a8559eabd660102308c6cc30fd4f50257033,78090449094519061317
0x9022002a6327669d523299bc4a6b605c399d2e87,69997978167574072292
0xb83175a6cfdb247352b54a4b1b8c70444d6ebca8,69634927072058807628
0x10130f44213b733ca22f2a658a88840a19ffa5e9,64246739176098837631
0x64b53691a7a26744e4fc05120ed6dbdb02ca335a,63982121366770670182
0xc0d477556c25c9d67e1f57245c7453da776b51cf,54578447766498317320
0x7506b5c4287c77de5ea1d00b60dd866b635dd1b0,47693883459899041763
0x4d7eab18c126da804f67fb25c77beeaa2cfa3cd3,43736608394034480588
0xdfdd57c8d9b12ae21cbb6944a39f5be96c88ecb3,41052520891304645755
0xcf1db71182a5fe1dda01a026c479a35dad3a8d6a,39849892289343882435
0x5a6bcb6d56cb3eed880fa514bd56367df9a35d5c,39493989188243459762
0x1bfd53a92828347a450577fec01fc7601fd29cf6,39026373438676650529
0xe2df62289a610191b74bdae9bd6e04c2561efbb2,38940968615466531082
0x814eaec97224a2ec70c2c448a3987f5b42ccf1ab,38051441247588247853
0x922164bbbd36acf9e854acbbf32facc949fcaeef,37622079171282884425
0xcadbede22ed7b608227be830d1d1324fee7d3288,32136537853921024150
0xaa016cbe81e03aa4afef755c2b7b89e6efe448af,29878888833122452546
0xc87e3788764823ceddd132ca2e697767de5ed4de,29576201726128217573
0xadb57318b30d197172b457d4195d7e14d2817739,29172178238317047755
0x6f6a7a973f08d66ce5e48791999de5e1c5ad7c0f,28910492462384521094
0xf627237b5c75982e5ad79a99d2e2fadb4dcb91c4,26108931856349940492
0xb6a4851958b654149f75beca0b340d7aec0d57b5,18770771776202213788
0x9a67df384ec63f6cf960ef7e33287ea61491e415,17724593816232108943
0x6f094f1baf6d7f88c6a3f39f1c05677d58cb4a55,17479697770985626495
0x18bde87085d7e8fd2c5f60b8ff42ec7622987415,17001776497807076679
0x249219b99faff512dc3948903f4f44ac2116143e,15054530336849952248
0x9f20d7a4bde8ce512c7c1228837e008fd369fa25,14692551692604361605
0x90361d5443ae9b8162f58cd55483fab13f6adea3,14554162131365263653
0xe8bd64ed3ae0a16ebc76b74ef98336742f58f1fb,14495802832666568114
0x50397eeba2fae71bf81ef1a1a8f71537fc2042cb,14073561649622638067
0x9fff7a309ff09d41f04f8b0ed76483ee6c4addb3,13137331883677053300
0xba8e0562099224372efe3766b6b9933eb33b9db4,11675911689612488712
0x813aef302ebad333eddef619c6f8ed7fef51ba7c,11148386182115501933
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,10603507434483168292
0xb3cf0199dfdb62241ccbbb7b04837f19d012437f,9596963026199778237
0x81834cd729a10f61529a701f99e28c702d501f4d,8924247074001738959
0xa2c4cb0a960bbc7cac402aec7b4baf1c2da5b8fc,8763805626548123106
0x53d52f54aaa70f2f24a9fa9f132d9b792d3619d2,8437230284309749575
0xb8053de748a4e88064824b7a81f5444427d3ff41,8333513276252299214
0x4117a6e1761e7d9316938abc8a48de2faf388fb5,7987044672874195616
0xbed3c194bbe5f4aeb765857a34fb8c751000febf,7889327647455774461
0xa789bfb5875a5bb70bcf125ad2f6a10b6f8e8b60,7114367341330248702
0xe7ad709005bf8bca4a6be4c0caffd1a31ec7eb7c,7109608034399759767
0x8c7bb77311edab741bf01fb01d94373ea98a4ae9,6946828444855126915
0x793273b456bdce672238f3fee3ca54b2748e6bbf,6842862374646747765
0xb6bbb502dfe498df97c969155bb96fa69d9800e0,6189401751315613195
