recipient address,amount wei
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,258777933852757744642796
0x29566e4affd4403b09f43b1b38348e52612bf867,117085053383062647917408
0x04cd292e81375cb7c80ded796603f84c40a4111d,100166654428351312348046
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,86830751184882385730666
0x140703d517e5285a21e673b6dc57c2e0784768fd,84321282807719043112007
0xa0037c030d0bb693d8934caeda1851cf216131f2,83959014811837926428907
0x6ce57a097ba3907e7986d57f4eca431b08901c02,66615228166798325477469
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,58930015003717690845672
0x2b462b16cb267f7545eb45829a2ce1559e56bda4,58112373105984292541500
0x7664432b0cc2630139b8598b2cb3a3cd34fdea92,53750726496125169206403
0xf5228b56c2c4159244b763c4199b57c285051aaa,51167144549521306508193
0x7d78cf703f0df1292b8c0fca0fc554906377425f,32969743433831310912124
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,31535499615961345432325
0x3c1c84132dfdef572e74672917700c065581871d,30666777589114673640782
0x41c593efc397b77ff910cb4e1adf163bf42a5bf2,29737002685197872270482
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,26078217787880080998266
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,25616231170740078487996
0xd507b55a3c55d704375a93c24b7092c13c061e04,21911747643664779440349
0x1347e2a53f74a8794833d31260f7742684ffb894,20644162597443198583665
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,20312716643069059912504
0x004b67b93a4abfbf4219a80c12e8048e8940119e,19367208355757862123245
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,17974954591032654267207
0xb82be9e3590c4d76edd29c0ad36f95fce2af9620,17098302213651108339533
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,15585202733058706862613
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,15471172243378592731761
0xbd437b04b98f307ecc3be776bcdd95ae27db61de,12417013693081397232749
