recipient address,amount wei
0x43039ca8f2bf2030777c03e89eec5fcfa6a8d1e6,220369989719463600389490
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,191422004269110294054164
0x8681b9982806909127d49d46347bf2769a2e3e8e,174626725986008013407829
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,112883337179564619978265
0x29566e4affd4403b09f43b1b38348e52612bf867,91456746954138565892289
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,76337408292548553418959
0xa0037c030d0bb693d8934caeda1851cf216131f2,75314513217107197946926
0x2b462b16cb267f7545eb45829a2ce1559e56bda4,69232804377120597533664
0x04cd292e81375cb7c80ded796603f84c40a4111d,61377776470869395842400
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,60451225037198169589548
0xf5228b56c2c4159244b763c4199b57c285051aaa,58937862043648449018854
0x140703d517e5285a21e673b6dc57c2e0784768fd,56176330397524323032845
0x8360134b80648f0d18e64683040b6050e2c1b397,51078905988487901801181
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,43530757151932593766730
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,40837565041099034473499
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,31616246342728995735170
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,29947178027966841561785
0x41c593efc397b77ff910cb4e1adf163bf42a5bf2,29625671194175769878630
0x639aae6253480eed8d68813efb9e3825c1bf402c,26151176386822408457935
0x869d4b5bd174ffe7c15775bb71e007c290c42761,24178997783519854205948
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,22959827163866498396751
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,22438236930203153664909
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,21975610706862737940942
0xb82be9e3590c4d76edd29c0ad36f95fce2af9620,20954194333235305677086
0x7d78cf703f0df1292b8c0fca0fc554906377425f,20202427188292383171718
0xbd437b04b98f307ecc3be776bcdd95ae27db61de,19432280181323799903539
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,18960125145751859313709
0x3c1c84132dfdef572e74672917700c065581871d,18806145940946051669939
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,18433331283686879760088
0xca977a85327dd36494d57ff11ca3be02af1142aa,17838213335772715938990
0x4876ab76a3af12b375c19e76cb0cbb45ce023fe8,16577842973833345708155
0xadb28f8177cd553c90258058fa24ea80fbf7d8a2,15765009799662396651999
0x004b67b93a4abfbf4219a80c12e8048e8940119e,14796541824102218609483
0xdcd49739eff634dab9394d4d8f7bc7bd1b8bfaab,14274252583378717809918
0xd507b55a3c55d704375a93c24b7092c13c061e04,13917058871660300180914
0x1347e2a53f74a8794833d31260f7742684ffb894,12559878174661655188204
