address,cysFLR_snapshot1,cysFLR_snapshot2,cysFLR_average,cysFLR_penalty,cysFLR_bounty,cysFLR_final,cysFLR_rewards,cyWETH_snapshot1,cyWETH_snapshot2,cyWETH_average,cyWETH_penalty,cyWETH_bounty,cyWETH_final,cyWETH_rewards,total_rewards
0xf1bee8834c4745726172dfbe9edc9ff08ef2245c,575905288291483617123,575905288291483617123,575905288291483617123,0,0,575905288291483617123,1526276316042382785375,0,0,0,0,0,0,0,1526276316042382785375
0xbe86e1c2938a166e50d07707a4b56bb2de88fb78,0,0,0,0,0,0,0,295722607012594133585,295722607012594133585,295722607012594133585,0,0,295722607012594133585,1518870199530625994971,1518870199530625994971
0x77e45b1034b32f05f60f0df9d7182633f1f621ee,266495763570214992949,266495763570214992949,266495763570214992949,0,0,266495763570214992949,706272681519435299285,142595381413554411625,142595381413554411625,142595381413554411625,0,0,142595381413554411625,732388631385652928331,1438661312905088227616
0x76a74db6fc98ac7aebc96c2e97c19d74dc828637,680036619988168348313,344350952491576796560,512193786239872572436,0,0,512193786239872572436,1357426752376555260450,0,0,0,0,0,0,0,1357426752376555260450
0x7bf6f7911fa5a4208abdd0b4465269a7f3097d95,510486902428319949398,510486902428319949398,510486902428319949398,0,0,510486902428319949398,1352903132974591447826,0,0,0,0,0,0,0,1352903132974591447826
0xf53a28380519c51a06aee67dace98218150a29da,502906279773521984103,502906279773521984103,502906279773521984103,0,0,502906279773521984103,1332812807266353697991,0,0,0,0,0,0,0,1332812807266353697991
0x14aba78f570a023a5bbe4f827fdcc31632beeef4,500372489470831232728,500372489470831232728,500372489470831232728,0,0,500372489470831232728,1326097702877769908724,0,0,0,0,0,0,0,1326097702877769908724
0xde7f73e5eb4f6792ab318047b030a0875363ce94,500242083995785562875,500242083995785562875,500242083995785562875,0,0,500242083995785562875,1325752099543174856087,0,0,0,0,0,0,0,1325752099543174856087
0x22be331720a051e0a02d0ce58c76db9e0820c7b6,498978449775351113584,498978449775351113584,498978449775351113584,0,0,498978449775351113584,1322403189536615536008,0,0,0,0,0,0,0,1322403189536615536008
0x8860f8ad989f8ff0f9164371b49e3f8582abc2df,339324980549708498066,339324980549708498066,339324980549708498066,0,0,339324980549708498066,899286205186633193770,80420640457671842708,80420640457671842708,80420640457671842708,0,0,80420640457671842708,413050985355078875936,1312337190541712069706
0x62d02b1ecd2ae1315ae4f2959b39b71427aee101,415343763237085170161,415343763237085170161,415343763237085170161,0,0,415343763237085170161,1100752783023285264420,37362225642438880830,37362225642438880830,37362225642438880830,0,0,37362225642438880830,191897304334337325932,1292650087357622590352
0x43404bf9fafbdd93eb548ca8e886d0e54d92cbbf,479303399368879961580,479303399368879961580,479303399368879961580,0,0,479303399368879961580,1270259956850865170389,0,0,0,0,0,0,0,1270259956850865170389
0x034017568f13ac9ec37491247fa32f87463d89c5,0,0,0,0,0,0,0,244959914650908616411,244959914650908616411,244959914650908616411,0,0,244959914650908616411,1258146335856512387487,1258146335856512387487
0x078175ec8ca82e772b2564775210f63af3432cb1,473438507847692941292,473438507847692941292,473438507847692941292,0,0,473438507847692941292,1254716697903718766741,0,0,0,0,0,0,0,1254716697903718766741
0x68cec1489842ece5d253855d24dea65694249362,469741957343430275900,469741957343430275900,469741957343430275900,0,0,469741957343430275900,1244920021956449008738,0,0,0,0,0,0,0,1244920021956449008738
0x6a836bddaf968c342e0a86ca21e67b4464ef6a1c,866384162234079672911,64166770426363581314,465275466330221627112,0,0,465275466330221627112,1233082833467521364746,0,0,0,0,0,0,0,1233082833467521364746
0xa02f65c8e2e3d8539c25bdc8285f663bf2229a5d,0,0,0,0,0,0,0,228097396744689745458,228097396744689745458,228097396744689745458,0,0,228097396744689745458,1171538226332722560682,1171538226332722560682
0x4b5e1dcd48ef1d48b608aa0cc09f0bcb70caaab3,0,0,0,0,0,0,0,203342514630022398349,203342514630022398349,203342514630022398349,0,0,203342514630022398349,1044393896324632764564,1044393896324632764564
0x4f6a4204e8f221094f5ef3e5077ccb898ea02d05,388096463945629208963,388096463945629208963,388096463945629208963,0,0,388096463945629208963,1028541416970297744366,0,0,0,0,0,0,0,1028541416970297744366
0xa9880da220f476f9873f676ad6496535961ade40,0,0,0,0,0,0,0,189916814117424768984,206422533844020793909,198169673980722781446,0,0,198169673980722781446,1017825506479458580091,1017825506479458580091
0xb5b5ac6f6064f0de452149e9c7bac376bf71f734,111963723331153509634,111963723331153509634,111963723331153509634,0,0,111963723331153509634,296728616059816472561,135685786513854479888,135685786513854479888,135685786513854479888,0,0,135685786513854479888,696900043313195948377,993628659373012420938
0x7bb56b99bdfed00415a382d7eaab0840457ed711,0,0,0,0,0,0,0,370947824716497063513,0,185473912358248531756,0,0,185473912358248531756,952618405191123526634,952618405191123526634
0x403c82b10b6309601a38513b2430998fab87c1fe,333747886883613440243,333747886883613440243,333747886883613440243,0,0,333747886883613440243,884505674172299828106,0,0,0,0,0,0,0,884505674172299828106
0x2fb7f6f02e86daeb1f6b429a697eccbe1f204c5b,0,0,0,0,0,0,0,171404959156388183716,171404959156388183716,171404959156388183716,0,0,171404959156388183716,880358411365265585806,880358411365265585806
0xf88ed04c5556853862b79f37bb3c062db8b5eba6,331025426626852447099,331025426626852447099,331025426626852447099,0,0,331025426626852447099,877290552700524284255,0,0,0,0,0,0,0,877290552700524284255
0xa3779929f13d1e9177dcf9ce0b8a40df57022dc3,0,0,0,0,0,0,0,170377278229327801292,170377278229327801292,170377278229327801292,0,0,170377278229327801292,875080106975532047168,875080106975532047168
0x0717b0d673cbeeb964d43c8d299ad4734101a0fe,0,0,0,0,0,0,0,167956980417399965989,167956980417399965989,167956980417399965989,0,0,167956980417399965989,862649139124738646563,862649139124738646563
0x01db901a9f15b81fbf0650fa1c146f96b68282f2,324852921094995438590,324852921094995438590,324852921094995438590,0,0,324852921094995438590,860932048627983613948,0,0,0,0,0,0,0,860932048627983613948
0xa5e7080f72a366cd3db686cdb4e10316a1e712f5,311319672839871613986,311319672839871613986,311319672839871613986,0,0,311319672839871613986,825065949269536647363,0,0,0,0,0,0,0,825065949269536647363
0xd60e6c82af520b9e016facf3a1bd39ca5ce85d4c,0,0,0,0,0,0,0,156367260331999223598,156367260331999223598,156367260331999223598,0,0,156367260331999223598,803122812624218357176,803122812624218357176
0xaa543db2074ddd6d5f9293185b519ff030e52d40,301787671778505926623,301787671778505926623,301787671778505926623,0,0,301787671778505926623,799804039437776479293,0,0,0,0,0,0,0,799804039437776479293
0x600ad1408346f3f06fb72530e722593d32c9b37c,0,0,0,0,0,0,0,133209730930932266262,174025308355737664380,153617519643334965321,0,0,153617519643334965321,788999782834104625430,788999782834104625430
0xc8b90a411b1830e5246251633fd5399d7defb7f4,294330624791452391398,294330624791452391398,294330624791452391398,0,0,294330624791452391398,780041216565077868538,0,0,0,0,0,0,0,780041216565077868538
0x5a7d8f26281274d2f26a7e865679f31685659bae,130408874808965970842,130408874808965970842,130408874808965970842,0,0,130408874808965970842,345612344719294434985,83431262165383498102,83431262165383498102,83431262165383498102,0,0,83431262165383498102,428513934366983446210,774126279086277881195
0xd814d1e28b449ec0964e2caab70c5f268c5052e8,283389803735429601450,283389803735429601450,283389803735429601450,0,0,283389803735429601450,751045622332205231263,0,0,0,0,0,0,0,751045622332205231263
0x04127d0b7784ed0932fd7ebd7db5464be51a17f6,0,0,0,0,0,0,0,142734296619010200006,142734296619010200006,142734296619010200006,0,0,142734296619010200006,733102118149346599729,733102118149346599729
0x0c5a025902a071444d537d27da026ab1dc646733,551713887785393418483,0,275856943892696709241,0,0,275856943892696709241,731081878633760744241,0,0,0,0,0,0,0,731081878633760744241
0x674a3eddb02bd4332e88ea39a47319df85cf09a5,0,113490210997485090856,56745105498742545428,0,0,56745105498742545428,150387072900469291259,111652642339425175343,111652642339425175343,111652642339425175343,0,0,111652642339425175343,573462654280543627080,723849727181012918339
0x776e3cc00a9471bf071a8c798fdc0671c6e5ed37,268641759139708472195,268641759139708472195,268641759139708472195,0,0,268641759139708472195,711960044144228579061,0,0,0,0,0,0,0,711960044144228579061
0xa28a97b2f112c59657a325300add7b2fa0713b4f,120349498907646923421,120349498907646923421,120349498907646923421,0,0,120349498907646923421,318952774987092337560,76328264462074722811,76328264462074722811,76328264462074722811,0,0,76328264462074722811,392032004061158976711,710984779048251314271
0x5690fc225d43bb6322361827110e9efed1afdc07,0,0,0,0,0,0,0,125677574848296203942,125677574848296203942,125677574848296203942,0,0,125677574848296203942,645496552038131357629,645496552038131357629
0x534aed1268c2ad78ef1e62ee86ab9fbca7544724,0,0,0,0,0,0,0,120921619340610014085,120921619340610014085,120921619340610014085,0,0,120921619340610014085,621069339104050659301,621069339104050659301
0xf0f8bbe09edd55fabc1baef0cec6fa18f3637815,0,0,0,0,0,0,0,113547941583181778923,113547941583181778923,113547941583181778923,0,0,113547941583181778923,583197160443652893065,583197160443652893065
0xbacef66a73a4a6859092af8afac46bd2b021c376,0,0,0,0,0,0,0,110110554191473366351,110110554191473366351,110110554191473366351,0,0,110110554191473366351,565542286755602838710,565542286755602838710
0xb92b0092c51cd380fcc8806757897c31409e277c,200545847351116985878,200545847351116985878,200545847351116985878,0,0,200545847351116985878,531490825515288574687,0,0,0,0,0,0,0,531490825515288574687
0x6a458d1ac0fcf70cb5ba83e78c34efa7565ba1b3,156199043549212041085,156199043549212041085,156199043549212041085,0,0,156199043549212041085,413961992717406564809,22836835831860822912,22836835831860822912,22836835831860822912,0,0,22836835831860822912,117292992061000577346,531254984778407142155
0x956647ef4f3f7cdcb1cb42cec653f63ce104f84e,28090985461220367713,28090985461220367713,28090985461220367713,0,0,28090985461220367713,74447320897062823157,82115727586040898099,82195048306966967994,82155387946503933046,0,0,82155387946503933046,421960876591041898138,496408197488104721295
0x1d59a0d0d1bc18e8738c7d5060888737dd002707,168081314359904484440,168081314359904484440,168081314359904484440,0,0,168081314359904484440,445452636904689305497,0,0,0,0,0,0,0,445452636904689305497
0x384348039e8d91e930a0e31762cd903b6c63b01b,104237235941148534112,104237235941148534112,104237235941148534112,0,0,104237235941148534112,276251716560334817194,32571184998599966248,32571184998599966248,32571184998599966248,0,0,32571184998599966248,167289889526997141911,443541606087331959105
0x37375c5b004f56615cbb410ae0bc770b73795499,165762313336827899071,165762313336827899071,165762313336827899071,0,0,165762313336827899071,439306771585584216169,0,0,0,0,0,0,0,439306771585584216169
0x43df613c93b28d3c7946defa13002096756a9b47,158535330921049062445,158535330921049062445,158535330921049062445,0,0,158535330921049062445,420153670681820353611,0,0,0,0,0,0,0,420153670681820353611
0xa7db569237278963bd4943f28691ab5d887686b6,0,0,0,0,0,0,0,100226512170420098450,60226512170420098450,80226512170420098450,0,0,80226512170420098450,412053916942314483301,412053916942314483301
0xe8bd64ed3ae0a16ebc76b74ef98336742f58f1fb,152861589651305086931,152861589651305086931,152861589651305086931,0,0,152861589651305086931,405117002154165640294,0,0,0,0,0,0,0,405117002154165640294
0xf0eeb5963d12232cf9d558a60fc8e135a3ac3dc4,150653413923389868292,150653413923389868292,150653413923389868292,0,0,150653413923389868292,399264848364824431904,0,0,0,0,0,0,0,399264848364824431904
0x15bb96a6ad73e09665dcddadb75690034c76c9e1,145400046590093961037,145400046590093961037,145400046590093961037,0,0,145400046590093961037,385342263691106227631,0,0,0,0,0,0,0,385342263691106227631
0x838d720b4cc42dc7ebdee60ab8ecc04bbedbe459,145334886769983206357,145334886769983206357,145334886769983206357,0,0,145334886769983206357,385169575764437474212,0,0,0,0,0,0,0,385169575764437474212
0x5db882efacfc8f3e8e2fd5801571664c44d5f013,136886579609249273375,136886579609249273375,136886579609249273375,0,0,136886579609249273375,362779694316512331622,0,0,0,0,0,0,0,362779694316512331622
0x8bea37d25718763f72724f953e8e3c44ed4e9d66,134310543462409567725,134310543462409567725,134310543462409567725,0,0,134310543462409567725,355952629102621566121,0,0,0,0,0,0,0,355952629102621566121
0x91d92bc51c824bda6bd363c9bf3826663d7565bf,0,0,0,0,0,0,0,65819912362565394513,65819912362565394513,65819912362565394513,0,0,65819912362565394513,338059725744810737635,338059725744810737635
0x3812b489d3991bb9503b080ce7e546c6d51ab059,117062254261656010825,117062254261656010825,117062254261656010825,0,0,117062254261656010825,310240850040027650362,0,0,0,0,0,0,0,310240850040027650362
0xbe26671b6736494b0f4c63e610d132757f0ee0ac,96730046872983090944,96730046872983090944,96730046872983090944,0,0,96730046872983090944,256356006088938820208,0,0,0,0,0,0,0,256356006088938820208
0x7ebfa3dbda499d2e4766a2aac720539b43ec3c83,93251306610565680379,93251306610565680379,93251306610565680379,0,0,93251306610565680379,247136575428834437980,0,0,0,0,0,0,0,247136575428834437980
0xd686d28511285c4a3b898eeb839ae0fa2f2a44fb,92152200889056818759,92152200889056818759,92152200889056818759,0,0,92152200889056818759,244223702312940083413,0,0,0,0,0,0,0,244223702312940083413
0x3a66319137fc04de9a62d6f14152957d3867bd74,83027765263715639624,87736317795301788559,85382041529508714091,0,0,85382041529508714091,226281283487501172546,0,0,0,0,0,0,0,226281283487501172546
0xce2141e5510b3712a8b781b757dbac05c5cf62ea,29271456731512210746,29271456731512210746,29271456731512210746,0,0,29271456731512210746,77575830702833171867,28618936029139762317,28618936029139762317,28618936029139762317,0,0,28618936029139762317,146990619067153403332,224566449769986575199
0xc36daf32a4a3fd82925222a6335878fe629065fd,0,0,0,0,0,0,0,42970224146276152241,42970224146276152241,42970224146276152241,0,0,42970224146276152241,220700722147193325764,220700722147193325764
0x2e49b08144f7d744b288e4b114f89b98fa1b7d2a,82503607585613744980,82503607585613744980,82503607585613744980,0,0,82503607585613744980,218652797267322931298,0,0,0,0,0,0,0,218652797267322931298
0x512397698c98487f13a920f258d076115390b548,0,0,0,0,0,0,0,39440858694050132410,39440858694050132410,39440858694050132410,0,0,39440858694050132410,202573437044466176675,202573437044466176675
0xf902a1c5815b57e7888dc93842dbff8f3d5523f6,75659367367143072747,75659367367143072747,75659367367143072747,0,0,75659367367143072747,200514047790396123801,0,0,0,0,0,0,0,200514047790396123801
0x22a317f4bc8d478947aa0240bab3ab9b4189a5ab,25194708808847095616,25194708808847095616,25194708808847095616,0,0,25194708808847095616,66771547555341952404,25926850785250514253,25926850785250514253,25926850785250514253,0,0,25926850785250514253,133163715223561295821,199935262778903248225
0xb060e097767e07270fc4164f992ef82a59672a44,0,0,0,0,0,0,0,853096211310,77404851459341572088,38702426156218891699,0,0,38702426156218891699,198780750420315465379,198780750420315465379
0xc469f49036b7ac51b35b4990f668473a34aed0a7,0,0,0,0,0,0,0,38646973833061721622,38646973833061721622,38646973833061721622,0,0,38646973833061721622,198495939996151374580,198495939996151374580
0x5a62d8178c9950187fec0b83d4fd0121af420ecb,0,0,0,0,0,0,0,37796277933325761201,37796277933325761201,37796277933325761201,0,0,37796277933325761201,194126653981718206004,194126653981718206004
0xa24d8d8548d4b6aad6691cba9670d6f820f08619,0,0,0,0,0,0,0,73399091157849854512,0,36699545578924927256,0,0,36699545578924927256,188493692380343084874,188493692380343084874
0x328bf0911783e371d99fe7b8f196f4d876dd544f,0,0,0,0,0,0,0,0,71976192335299628832,35988096167649814416,0,0,35988096167649814416,184839594642683965564,184839594642683965564
0x7a60e79515206ad487096d96e004b30a98ff168a,138597243201776254611,776215150329834612,69686729176053044611,0,0,69686729176053044611,184685236350941013264,0,0,0,0,0,0,0,184685236350941013264
0x1e6487baa3ca8cad228902647ff186f0d3e47439,67244130025876694953,67244130025876694953,67244130025876694953,0,0,67244130025876694953,178211808674040578643,0,0,0,0,0,0,0,178211808674040578643
0x25dd118f210d486002c69d883f0110fb92739774,66084792134470194764,66084792134470194764,66084792134470194764,0,0,66084792134470194764,175139306993783957640,0,0,0,0,0,0,0,175139306993783957640
0x75d3dd226bcbdb2f3753d560cc3f484f1f7590f4,26635545356137777145,26635545356137777145,26635545356137777145,0,0,26635545356137777145,70590082898092629417,17244724259966337885,17244724259966337885,17244724259966337885,0,0,17244724259966337885,88571171619862735614,159161254517955365031
0xc7b829e9ce23ab96649b9cb861fc976afe9ad3c8,0,0,0,0,0,0,0,29745523641575205015,29745523641575205015,29745523641575205015,0,0,29745523641575205015,152776921200002106834,152776921200002106834
0x9668158a0f854c8df1228c30f7089c62d34d40ea,0,0,0,0,0,0,0,0,59189833431490487182,29594916715745243591,0,0,29594916715745243591,152003384222910917894,152003384222910917894
0xedb1db65ea1e0c094ce833bacf4b72fe38d85f5c,52390168836961628382,52390168836961628382,52390168836961628382,0,0,52390168836961628382,138845528101567012056,2328846751537256356,2328846751537256356,2328846751537256356,0,0,2328846751537256356,11961263178073501143,150806791279640513199
0x41fdd51039d3cb7e9a17110dc293cb1ead2011d9,0,0,0,0,0,0,0,26473407277324205267,31912168802647061680,29192788039985633473,0,0,29192788039985633473,149937998461037211429,149937998461037211429
0x9de6b1e6971b4a4720a8a1030468508e29fc2878,0,0,0,0,0,0,0,28745139003824280974,28745139003824280974,28745139003824280974,0,0,28745139003824280974,147638814141844699890,147638814141844699890
0xd6e402fdb1841d81cdbf66919e8a7b3309e16099,55342311706395340300,55342311706395340300,55342311706395340300,0,0,55342311706395340300,146669359267551298454,0,0,0,0,0,0,0,146669359267551298454
0x64b53691a7a26744e4fc05120ed6dbdb02ca335a,55316290145186949065,55316290145186949065,55316290145186949065,0,0,55316290145186949065,146600396378364017374,0,0,0,0,0,0,0,146600396378364017374
0x2262f080f655d2a09508c3804211801069688353,52044957607084854591,52044957607084854591,52044957607084854591,0,0,52044957607084854591,137930642034526578579,0,0,0,0,0,0,0,137930642034526578579
0xf2ecebe8f4cb2624ed986074caf9484dc507c88f,49905556866614045077,49905556866614045077,49905556866614045077,0,0,49905556866614045077,132260757164409785238,0,0,0,0,0,0,0,132260757164409785238
0xad9c9d40e6623ba38890af0a1826f2f0ef60b3f9,49564450381868572288,49564450381868572288,49564450381868572288,0,0,49564450381868572288,131356749579308423835,0,0,0,0,0,0,0,131356749579308423835
0x183b8fb86cec31a3298c09300ffc64278eae9bf2,47489173900075683652,47489173900075683652,47489173900075683652,0,0,47489173900075683652,125856808169155745529,0,0,0,0,0,0,0,125856808169155745529
0x11ebee2bf244325b5559f0f583722d35659ddce8,46374356352259943595,46374356352259943595,46374356352259943595,0,0,46374356352259943595,122902295240497902508,0,0,0,0,0,0,0,122902295240497902508
0xc3d8ad173ae5bb4d02ac0385fe8c6261c35572e7,45660453866047477541,45660453866047477541,45660453866047477541,0,0,45660453866047477541,121010295846114196430,0,0,0,0,0,0,0,121010295846114196430
0xb4b15741a2152d1c8135bd947996b613a8cb584b,45494775600948369437,45494775600948369437,45494775600948369437,0,0,45494775600948369437,120571211820937170797,0,0,0,0,0,0,0,120571211820937170797
0x719ec2ef45a985d469f6ef453a690aba59dccfa4,41943958333544138375,41943958333544138375,41943958333544138375,0,0,41943958333544138375,111160761165220291881,0,0,0,0,0,0,0,111160761165220291881
0x4987f8529c988223ef269779997bc65c7bcc2c7b,39620393417129341668,39620393417129341668,39620393417129341668,0,0,39620393417129341668,105002800519934537263,0,0,0,0,0,0,0,105002800519934537263
0xf3e791d7d4d55d0b44b9a60aac7b590b3749117a,6347366248482294111,6347366248482294111,6347366248482294111,0,0,6347366248482294111,16821923624014371549,15893237194299654220,15893237194299654220,15893237194299654220,0,0,15893237194299654220,81629756319121812065,98451679943136183614
0x7e7cd0bea9e8f73209d28b2cb7a9388f7a29bd76,7808096888099037828,7808096888099037828,7808096888099037828,0,0,7808096888099037828,20693182708956249153,14986041472348126708,14986041472348126708,14986041472348126708,0,0,14986041472348126708,76970279787606029698,97663462496562278851
0x5ddb4df45be01c89046940976434a901d4f56181,0,0,0,0,0,0,0,0,36198908908175299173,18099454454087649586,0,0,18099454454087649586,92961178300801400078,92961178300801400078
0x51bae6ab25689754048762a78d239ea09d504fd4,34996027672511671149,34996027672511671149,34996027672511671149,0,0,34996027672511671149,92747209095055409619,0,0,0,0,0,0,0,92747209095055409619
0x3f590ff6f4fd1f68bf0f3b132d807ae5503e5044,34844994501455603365,34844994501455603365,34844994501455603365,0,0,34844994501455603365,92346937806344857529,0,0,0,0,0,0,0,92346937806344857529
0x7a24dfaeff9f6615f1526e951a4ecdcfb9c14f15,34798767578836038940,34798767578836038940,34798767578836038940,0,0,34798767578836038940,92224426243085770086,0,0,0,0,0,0,0,92224426243085770086
0xccd5221661ee92506f61e5d825121615faa899b1,0,0,0,0,0,0,0,6865551691768250,34880261019574264941,17443563285633016595,0,0,17443563285633016595,89592435004626422714,89592435004626422714
0x1dbe2c010cdeba22606798438ebd3075980924fa,0,0,0,0,0,0,0,16872450690625630063,16872450690625630063,16872450690625630063,0,0,16872450690625630063,86659125610744404465,86659125610744404465
0xa9aa5692ec4f8c7fa329a554c2bccfe66b77b11d,32375530287681718309,32375530287681718309,32375530287681718309,0,0,32375530287681718309,85802311772472334304,0,0,0,0,0,0,0,85802311772472334304
0x922164bbbd36acf9e854acbbf32facc949fcaeef,26782323936953909278,6515252629857361920,16648788283405635599,0,0,16648788283405635599,44122969113811673875,12290050270396938591,3312689427599793454,7801369848998366022,0,0,7801369848998366022,40068861487670184087,84191830601481857962
0x3c938e75bc44e253191064d3de72c76142f2195d,12770952867275010507,12770952867275010507,12770952867275010507,0,0,12770952867275010507,33845848077626782144,8014625365480394107,9549850970579334142,8782238168029864124,0,0,8782238168029864124,45106730166330904964,78952578243957687108
0xadb57318b30d197172b457d4195d7e14d2817739,27138488054112450031,27138488054112450031,27138488054112450031,0,0,27138488054112450031,71922992221642162922,0,0,0,0,0,0,0,71922992221642162922
0xdda6ec4ae14d598e7baa1dcae49aedcd8aa66954,0,0,0,0,0,0,0,13983108251728960681,13983108251728960681,13983108251728960681,0,0,13983108251728960681,71819082872678077698,71819082872678077698
0x6ea2a8559eabd660102308c6cc30fd4f50257033,26830579948071393402,26830579948071393402,26830579948071393402,0,0,26830579948071393402,71106967678505699354,0,0,0,0,0,0,0,71106967678505699354
0xfd0b9e078cb12e8f5edb1e0ff4603be54a557faf,0,0,0,0,0,0,0,11498168077102225921,14792490112150715194,13145329094626470557,0,0,13145329094626470557,67516138947066509604,67516138947066509604
0xc821fe56c7279338a077b00f56956d3d46da2906,0,0,0,0,0,0,0,1730027874301997,25385534318559666499,12693632173216984248,0,0,12693632173216984248,65196164156909942756,65196164156909942756
0xb83175a6cfdb247352b54a4b1b8c70444d6ebca8,23925403165803134523,23925403165803134523,23925403165803134523,0,0,23925403165803134523,63407607025217125493,0,0,0,0,0,0,0,63407607025217125493
0x38c76d307521182891e90be38b826064e7f0fcb5,23503477980383419573,23503477980383419573,23503477980383419573,0,0,23503477980383419573,62289412018606999893,0,0,0,0,0,0,0,62289412018606999893
0xb8c464b147b47bd4940700a6c5f90364a46292d7,0,0,0,0,0,0,0,11701283872435205634,11701283872435205634,11701283872435205634,0,0,11701283872435205634,60099332782269357471,60099332782269357471
0x10130f44213b733ca22f2a658a88840a19ffa5e9,22074111390764138378,22074111390764138378,22074111390764138378,0,0,22074111390764138378,58501274599083946503,0,0,0,0,0,0,0,58501274599083946503
0x9022002a6327669d523299bc4a6b605c399d2e87,11907690246655048247,11907690246655048247,11907690246655048247,0,0,11907690246655048247,31558011311470778082,4643959423547251640,4643959423547251640,4643959423547251640,0,0,4643959423547251640,23851986317552482120,55409997629023260202
0x4d7eab18c126da804f67fb25c77beeaa2cfa3cd3,2716818809066578728,2716818809066578728,2716818809066578728,0,0,2716818809066578728,7200170388360906697,8778825506138155287,8778825506138155287,8778825506138155287,0,0,8778825506138155287,45089202286062455902,52289372674423362599
0xc0d477556c25c9d67e1f57245c7453da776b51cf,18752247211028673634,18752247211028673634,18752247211028673634,0,0,18752247211028673634,49697600235056106577,0,0,0,0,0,0,0,49697600235056106577
0x7506b5c4287c77de5ea1d00b60dd866b635dd1b0,16386825380603891363,16386825380603891363,16386825380603891363,0,0,16386825380603891363,43428709515303438455,0,0,0,0,0,0,0,43428709515303438455
0xdfdd57c8d9b12ae21cbb6944a39f5be96c88ecb3,14104963623795177224,14104963623795177224,14104963623795177224,0,0,14104963623795177224,37381271461327322383,0,0,0,0,0,0,0,37381271461327322383
0xcf1db71182a5fe1dda01a026c479a35dad3a8d6a,13691760431511188542,13691760431511188542,13691760431511188542,0,0,13691760431511188542,36286191664496283816,0,0,0,0,0,0,0,36286191664496283816
0x5a6bcb6d56cb3eed880fa514bd56367df9a35d5c,13569478043350206014,13569478043350206014,13569478043350206014,0,0,13569478043350206014,35962116305728703898,0,0,0,0,0,0,0,35962116305728703898
0x1bfd53a92828347a450577fec01fc7601fd29cf6,13408813046552150704,13408813046552150704,13408813046552150704,0,0,13408813046552150704,35536318549716809083,0,0,0,0,0,0,0,35536318549716809083
0xe2df62289a610191b74bdae9bd6e04c2561efbb2,13379469369269459240,13379469369269459240,13379469369269459240,0,0,13379469369269459240,35458551318589223029,0,0,0,0,0,0,0,35458551318589223029
0x814eaec97224a2ec70c2c448a3987f5b42ccf1ab,13073842555278823431,13073842555278823431,13073842555278823431,0,0,13073842555278823431,34648572703658875836,0,0,0,0,0,0,0,34648572703658875836
0xe06a092326cb3ecdf3fbb66255b19a800017005b,0,0,0,0,0,0,0,11252837997482237198,0,5626418998741118599,0,0,5626418998741118599,28898027897126181197,28898027897126181197
0x4bedd4c61efdc85868b440869513efb2bc185680,0,0,0,0,0,0,0,1351925670348,11016608126624141545,5508304739274905946,0,0,5508304739274905946,28291377527527558300,28291377527527558300
0xaa016cbe81e03aa4afef755c2b7b89e6efe448af,10265889425559677816,10265889425559677816,10265889425559677816,0,0,10265889425559677816,27206876220610982811,0,0,0,0,0,0,0,27206876220610982811
0xc87e3788764823ceddd132ca2e697767de5ed4de,10161891168184701734,10161891168184701734,10161891168184701734,0,0,10161891168184701734,26931257850076472593,0,0,0,0,0,0,0,26931257850076472593
0x6f6a7a973f08d66ce5e48791999de5e1c5ad7c0f,9933164533491796247,9933164533491796247,9933164533491796247,0,0,9933164533491796247,26325081708830189687,0,0,0,0,0,0,0,26325081708830189687
0xb6a4851958b654149f75beca0b340d7aec0d57b5,0,0,0,0,0,0,0,4933172626907450399,4933172626907450399,4933172626907450399,0,0,4933172626907450399,25337423363885192183,25337423363885192183
0x6af8c2b7f39b0eb449a6fc82d8d29b2b72f71cee,9188797772392053194,9188797772392053194,9188797772392053194,0,0,9188797772392053194,24352345251962136213,0,0,0,0,0,0,0,24352345251962136213
0x99169337225f5e10add635f46f35651b3ed3f380,9002175172424848602,9002175172424848602,9002175172424848602,0,0,9002175172424848602,23857754109704676830,0,0,0,0,0,0,0,23857754109704676830
0xba8e0562099224372efe3766b6b9933eb33b9db4,6712053619731059560,6712053619731059560,6712053619731059560,0,0,6712053619731059560,17788425770830962290,1143151985840214616,1143151985840214616,1143151985840214616,0,0,1143151985840214616,5871378933004649134,23659804703835611424
0xf26c937c6d0b44940edfec0c2a0b415bdbe18612,7369670120329327516,7369670120329327516,7369670120329327516,0,0,7369670120329327516,19531254861495262118,0,0,0,0,0,0,0,19531254861495262118
0x510008da3ee00bff22b3e4f84e020cb406ad02d0,8063954074363878,8063954074363878,8063954074363878,0,0,8063954074363878,21371260808992068,3297894251177977057,4229070795326604885,3763482523252290971,0,0,3763482523252290971,19329741167805914920,19351112428614906988
0x429d65cb05ce7aee4711851cc194e63d42da218e,7294829342997563557,7294829342997563557,7294829342997563557,0,0,7294829342997563557,19332910258245397943,0,0,0,0,0,0,0,19332910258245397943
0x879f50787ab4a36aa3cdf971691bfc8058da203c,101622826776875937,101622826776875937,101622826776875937,0,0,101622826776875937,269322954368010923,3292695106374092514,3783200897087637338,3537948001730864926,0,0,3537948001730864926,18171366205658689190,18440689160026700113
