recipient address,amount wei
0x7b348860bea02c43eecb4b2c68a7c0b6044f1e84,265523789092854692626165
0x103ca065db4ed55afc29724fa2fdaddc71a0fc0f,172894382163990363457234
0xc16d2e43904d5359f6c2f2e9b5417f09b84702c1,163683775048297582368603
0xa0037c030d0bb693d8934caeda1851cf216131f2,98777017668124954923342
0x29566e4affd4403b09f43b1b38348e52612bf867,98741187875889275508114
0x25072d7a24dc21edd8403cf5011b8c0467442493,89081894188911590683113
0x24df721bcbf7a4f40f1ac4a2289e7aa861c8e237,83403171923075350423767
0x59047700a48846437c5fd6dda228e05d096b5b5c,64649882233421843667774
0xec2fb6ae7213de35c04e3529cc3ab28ab5ad69ed,58868296067163151239500
0xb14076cd1f3ca3953840522cbe4f3eeb48a2ca68,50037439580695354642301
0x639aae6253480eed8d68813efb9e3825c1bf402c,48692535393219160180383
0x09ae86c36d6ef5108c6966d5fe255e4a7de57b25,48291892110918970222108
0x04cd292e81375cb7c80ded796603f84c40a4111d,47776036463535703696453
0x869d4b5bd174ffe7c15775bb71e007c290c42761,45020410857687790744878
0xd5a22c790c948cd0062bb3f1f657d566f8407c25,44813357180235695212743
0xf3f607e9f1f92601d03ea591f081ec971fd7100b,37822771702515396592174
0xb70fe3afc4d9c1e118db5ba8f341f6e51ab9f795,37098296687084072955260
0x140703d517e5285a21e673b6dc57c2e0784768fd,35295065597916759205406
0xed6d3fa8faee04893624dd13d3e9726f3898c0b6,32626946615867041973203
0x5f767b0e9072a796ab2be46f1e31aa9d1881dc5b,29196566724814427115226
0x50d488a8c23e9e1d30adec65dee0e4c55b80365d,22436272382209638785063
0xc9845e7334edaddb067b71e2169ab2443b27bf75,21136846100737714116090
0x1f4fb5ce1c8ec71090ca2fe5072c14d93416454d,20493928786657795412563
0x66b6279cfa615a2fbd6f851327ecad2109a77b1e,19238264919649930043498
0xd1a1573fd3a22d9b37e12cd437c9c44de247f8ff,18804185495516881146510
0x71eeb63a0edeb36d8a604c31b8f66bb74faf3921,18705277358507718929138
0xeec21b8aebf9a7d3fc696895a3f88722db7b7fa1,18219739052614034639165
0x3c1c84132dfdef572e74672917700c065581871d,18148362350057621560212
0x1347e2a53f74a8794833d31260f7742684ffb894,16150275075453849227990
0xd2faa1201ef9e480721f1fbd3417adf78c6b7063,13610092146662328707352
0x7d78cf703f0df1292b8c0fca0fc554906377425f,12978172631336042058005
0xa58403fdb6a987304897dda6d2b8744d61d7d45a,12180109595737244978659
0xe24b6732800967352725f98688d3fa7aaffa3c9e,11983472592903000692198
